id_unique;url;prix;cp;type;date_vente;status;titre
https://www.vench.fr/vente-164968-un-appartement-le-havre.html;https://www.vench.fr/vente-164968-un-appartement-le-havre.html;26000.0;76600;Appartement;25/06/2026;future;UN APPARTEMENT • 48,3m² • Le Havre
https://www.vench.fr/vente-164967-une-maison-individuelle-a-usage-d-habitation-le-buisson-de-cadouin.html;https://www.vench.fr/vente-164967-une-maison-individuelle-a-usage-d-habitation-le-buisson-de-cadouin.html;15000.0;24480;Maison;19/06/2026;future;UNE MAISON INDIVIDUELLE À USAGE D'HABITATION • Le Buisson-de-Cadouin
https://www.vench.fr/vente-164975-un-batiment-a-usage-d-activite-fontaine-notre-dame.html;https://www.vench.fr/vente-164975-un-batiment-a-usage-d-activite-fontaine-notre-dame.html;75000.0;59400;Autre;19/06/2026;future;UN BÂTIMENT À USAGE D'ACTIVITÉ • Fontaine-Notre-Dame
https://www.vench.fr/vente-164977-une-parcelle-orchies.html;https://www.vench.fr/vente-164977-une-parcelle-orchies.html;6500.0;59310;Terrain;03/07/2026;future;UNE PARCELLE • Orchies
https://www.vench.fr/vente-164969-une-maison-mitoyenne-la-frenaye.html;https://www.vench.fr/vente-164969-une-maison-mitoyenne-la-frenaye.html;59000.0;76170;Maison;25/06/2026;future;UNE MAISON MITOYENNE • 130,2m² • La Frénaye
https://www.vench.fr/vente-164974-un-immeuble-individuel-poix-du-nord.html;https://www.vench.fr/vente-164974-un-immeuble-individuel-poix-du-nord.html;25000.0;59218;Immeuble;19/06/2026;future;UN IMMEUBLE INDIVIDUEL • 195m² • Poix-du-Nord
https://www.vench.fr/vente-164972-un-appartement-marquette-lez-lille.html;https://www.vench.fr/vente-164972-un-appartement-marquette-lez-lille.html;80000.0;59520;Appartement;03/06/2026;future;UN APPARTEMENT • 51,39m² • Marquette-lez-Lille
https://www.vench.fr/vente-164970-une-maison-la-chapelle-sur-dun.html;https://www.vench.fr/vente-164970-une-maison-la-chapelle-sur-dun.html;5000.0;76740;Maison;12/06/2026;future;UNE MAISON • 70,5m² • La Chapelle-sur-Dun
https://www.vench.fr/vente-164956-une-maison-d-habitation-chartuzac.html;https://www.vench.fr/vente-164956-une-maison-d-habitation-chartuzac.html;15000.0;17130;Maison;12/06/2026;future;UNE MAISON D'HABITATION • 112,8m² • Chartuzac
https://www.vench.fr/vente-164963-un-terrain-besse-sur-issole.html;https://www.vench.fr/vente-164963-un-terrain-besse-sur-issole.html;10000.0;83890;Terrain;19/06/2026;future;UN TERRAIN • Besse-sur-Issole
https://www.vench.fr/vente-164960-un-appartement-villeneuve-saint-georges.html;https://www.vench.fr/vente-164960-un-appartement-villeneuve-saint-georges.html;25000.0;94190;Appartement;25/06/2026;future;UN APPARTEMENT • 76,83m² • Villeneuve-Saint-Georges
